Timestamp,TCP Time Delta,TCP Flags,TCP Segment Length,MQTT Message,MQTT DUP Flag,MQTT Message Length,MQTT Header Flags,MQTT Message ID,MQTT QoS,MQTT ConnAck Flags
2022-10-08 02:30:31.569263,0.000316000,0x0018,1200,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.569841,0.000578000,0x0018,1303,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.626271,0.056430000,0x0018,1153,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.671570,0.045299000,0x0018,51,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.722474,0.050904000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.723981,0.001507000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.723983,0.000002000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.725105,0.001122000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.725107,0.000002000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.769059,0.043952000,0x0010,2896,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.769394,0.000335000,0x0010,4344,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.769736,0.000342000,0x0010,4344,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.770056,0.000320000,0x0010,2896,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.818081,0.048025000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.818082,0.000001000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.818084,0.000002000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.818085,0.000001000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.818085,0.000000000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.818086,0.000001000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.820705,0.002619000,0x0018,31,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.831401,0.010696000,0x0011,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.863271,0.031870000,0x0010,2896,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.863613,0.000342000,0x0010,2896,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.863614,0.000001000,0x0010,1448,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.863944,0.000330000,0x0010,2896,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.864267,0.000323000,0x0010,4344,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.864622,0.000355000,0x0018,1726,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.870140,0.000000000,0x00c2,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.921821,0.057199000,0x0004,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.921983,0.000162000,0x0004,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.921985,0.000002000,0x0004,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.926454,0.000000000,0x00c2,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.956340,0.034355000,0x0004,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.968978,0.012638000,0x0018,31,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.968979,0.000001000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.968980,0.000001000,0x0011,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.000467,0.031487000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.010298,0.140158000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.040638,0.114184000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
