Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
20.0,6,69.6,14.092503828622846,0.2,0.0,0.0,0.1,0.5,0.0,0.0,5,0,2,0,0.4,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,847,66,181,84.7,35.074682227118366,84.7,0.0724404096603393,10,1230.2333333333331
26.0,6,110.6,5.930586344577442,0.0,0.3,0.0,0.3,0.7,0.0,0.0,7,3,0,0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,836,54,190,83.6,39.5170849127311,83.6,0.1686755895614624,10,1561.6
21.6,6,68.2,80.77277419156049,0.0,0.2,0.0,0.3,0.4,0.0,0.0,4,2,0,0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,897,68,181,89.7,33.88231265883589,89.7,0.0124417066574096,10,1148.011111111111
32.4,6,79.4,16.742986638117035,0.2,0.2,0.1,0.1,0.9,0.0,0.0,9,2,2,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,666,54,74,66.6,5.501514942874069,66.6,0.0613493919372558,10,30.266666666666666
11.2,17,56.2,125.56330248863156,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2,0,0,0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.0,0.0,0.8,0.8,857,42,181,85.7,37.04066834050259,85.7,0.0460195064544677,10,1372.011111111111
18.0,6,88.2,92.37781859668134,0.0,0.2,0.0,0.4,0.7,0.0,0.0,7,2,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,639,42,110,63.9,17.387415628040362,63.9,0.0121803045272827,10,302.32222222222225
20.0,6,96.8,4644.34060458421,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,594,54,74,59.4,6.2574400161372346,59.4,0.0003371000289916,10,39.15555555555556
20.0,6,81.2,5035.178871548619,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,569,54,64,56.9,3.900142447541002,56.9,0.0002205848693847,10,15.211111111111112
20.0,6,73.4,3863.9373560571166,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,558,54,60,55.8,2.898275349237888,55.8,0.0002660989761352,10,8.400000000000002
23.6,6,99.2,13.401698128339598,0.2,0.2,0.0,0.2,0.7,0.0,0.0,7,2,2,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,750,42,190,75.0,41.5184028808645,75.0,0.507296109199524,10,1723.7777777777778
17.6,17,62.6,16.599416331786962,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,887,66,181,88.7,34.52551391523537,88.7,0.0612608909606933,10,1192.0111111111114
26.4,6,75.2,11.043486434531538,0.2,0.2,0.0,0.1,0.6,0.0,0.0,6,2,2,0,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,831,66,181,83.1,35.170852831412674,83.1,0.0931681156158447,10,1236.9888888888888
26.4,6,73.8,41.444749773473525,0.2,0.2,0.0,0.1,0.6,0.0,0.0,6,2,2,0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,748,66,102,74.8,12.044362443345298,74.8,0.0241873025894165,10,145.0666666666667
18.4,17,62.6,15.41442654881892,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,895,66,181,89.5,34.03021533219494,89.5,0.0670718908309936,10,1158.0555555555557
25.6,6,75.2,13.702908242907446,0.2,0.1,0.0,0.1,0.7,0.0,0.0,7,1,2,0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,823,66,181,82.3,35.49037428186221,82.3,0.0731075048446655,10,1259.5666666666666
26.4,6,73.8,42.7573538031816,0.2,0.2,0.0,0.1,0.6,0.0,0.0,6,2,2,0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,748,66,102,74.8,12.044362443345298,74.8,0.0234439849853515,10,145.0666666666667
23.6,6,79.4,26.80606000568805,0.3,0.0,0.0,0.2,0.6,0.0,0.0,6,0,3,0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,855,66,181,85.5,34.741105976126384,85.5,0.0702120065689086,10,1206.9444444444443
24.8,6,104.8,4.449067386499194,0.1,0.0,0.1,0.2,0.9,0.0,0.0,9,0,1,1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,734,54,190,73.4,41.31236027039742,73.4,0.2261341094970703,10,1706.7111111111112
28.8,6,85.2,9.77506625192067,0.4,0.2,0.0,0.1,0.9,0.0,0.0,9,2,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1156,54,570,115.6,159.7770669123423,115.6,0.2966672897338867,10,25528.711111111108
17.2,17,61.2,19.095631951769956,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,883,54,181,88.3,35.14430568701311,88.3,0.0573745965957641,10,1235.122222222222
25.6,6,75.2,12.525503858166864,0.2,0.1,0.0,0.1,0.7,0.0,0.0,7,1,2,0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,823,66,181,82.3,35.49037428186221,82.3,0.0805050134658813,10,1259.5666666666666
26.4,6,73.8,36.83689394571475,0.2,0.2,0.0,0.1,0.6,0.0,0.0,6,2,2,0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,748,66,102,74.8,12.044362443345298,74.8,0.0272037982940673,10,145.0666666666667
18.4,17,62.6,17.34870309850859,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,895,66,181,89.5,34.03021533219494,89.5,0.0589437961578369,10,1158.0555555555557
21.6,6,74.4,20.172924357016605,0.3,0.1,0.0,0.0,0.6,0.0,0.0,6,1,3,0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.8,0.8,682,42,96,68.2,13.838753958037952,68.2,0.0508543014526367,10,191.51111111111103
18.8,17,68.2,39.51678823589266,0.1,0.0,0.0,0.2,0.4,0.0,0.0,4,0,1,0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,899,66,181,89.9,33.85081650090257,89.9,0.026851487159729,10,1145.8777777777775
32.0,6,98.5,24.051356302988424,0.2,0.3,0.0,0.2,0.9,0.0,0.0,9,3,2,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,800,58,190,80.0,38.97577595264924,80.0,0.0418698072433471,10,1519.111111111111
14.8,6,82.3,17.311432972381308,0.1,0.0,0.0,0.1,0.4,0.0,0.0,4,0,1,0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.8,0.8,809,42,181,80.9,38.725386448111216,80.9,0.058698296546936,10,1499.6555555555556
