Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
29.6,6,72.4,24.53848296003688,0.0,0.3,0.0,0.4,0.7,0.0,0.0,7,3,0,0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,851,66,181,85.1,35.202430471646565,85.1,0.0407829999923706,10,1239.2111111111108
26.8,6,75.2,14.514885330681116,0.2,0.1,0.1,0.1,0.7,0.0,0.0,7,1,2,1,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,803,54,181,80.3,36.55756495659353,80.3,0.0694437980651855,10,1336.4555555555553
28.8,6,73.8,1.904888118188242,0.2,0.2,0.0,0.1,0.7,0.0,0.0,7,2,2,0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,712,66,90,71.2,7.554248252914824,71.2,0.5291953086853027,10,57.06666666666667
18.4,17,62.6,106.6541898276467,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,895,66,181,89.5,34.03021533219494,89.5,0.062860083580017,10,1158.0555555555557
23.2,6,75.2,12.360283517398033,0.2,0.1,0.0,0.1,0.6,0.0,0.0,6,1,2,0,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,847,66,181,84.7,35.07468222711837,84.7,0.0906099081039428,10,1230.2333333333331
28.8,6,73.8,38.42207909391291,0.2,0.2,0.0,0.1,0.7,0.0,0.0,7,2,2,0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,724,66,102,72.4,11.027239001672177,72.4,0.0263261079788208,10,121.59999999999998
18.4,17,62.6,175.27241728025675,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,895,66,181,89.5,34.03021533219494,89.5,0.0650045871734619,10,1158.0555555555557
23.2,6,75.2,15.220074527237568,0.2,0.1,0.0,0.1,0.6,0.0,0.0,6,1,2,0,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,847,66,181,84.7,35.07468222711837,84.7,0.0730334043502807,10,1230.2333333333331
28.8,6,79.4,17.829695811898016,0.3,0.2,0.0,0.1,0.7,0.0,0.0,7,2,3,0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,724,66,102,72.4,11.027239001672177,72.4,0.0562947988510131,10,121.59999999999998
23.6,6,73.8,27.044061086519893,0.2,0.0,0.0,0.2,0.6,0.0,0.0,6,0,2,0,0.3,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,855,66,181,85.5,34.741105976126384,85.5,0.0386729001998901,10,1206.9444444444443
32.4,6,74.2,1.9450818085519708,0.2,0.2,0.1,0.0,0.8,0.0,0.0,8,2,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,664,54,74,66.4,5.481281277625191,66.4,0.5214334964752197,10,30.044444444444448
18.4,17,62.6,156.46768284949005,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,895,66,181,89.5,34.03021533219494,89.5,0.0580425024032592,10,1158.0555555555557
23.2,6,75.2,13.413149754285964,0.2,0.1,0.0,0.1,0.6,0.0,0.0,6,1,2,0,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,847,66,181,84.7,35.07468222711837,84.7,0.079894208908081,10,1230.2333333333331
28.8,6,73.8,36.87789763740066,0.2,0.2,0.0,0.1,0.7,0.0,0.0,7,2,2,0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,724,66,102,72.4,11.027239001672177,72.4,0.0284492969512939,10,121.59999999999998
18.4,17,62.6,134.72169491634307,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,895,66,181,89.5,34.03021533219494,89.5,0.0589241027832031,10,1158.0555555555557
29.2,6,86.4,15.187459558263075,0.4,0.1,0.0,0.1,0.8,0.0,0.0,8,1,4,0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,827,66,181,82.7,35.40888149728665,82.7,0.0708951950073242,10,1253.788888888889
24.0,6,73.8,26.120496813953835,0.1,0.2,0.0,0.1,0.5,0.0,0.0,5,2,1,0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,756,66,102,75.6,11.654279137819817,75.6,0.0423218965530395,10,135.8222222222222
23.2,6,75.2,15.520766494152197,0.2,0.1,0.0,0.1,0.6,0.0,0.0,6,1,2,0,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,847,66,181,84.7,35.07468222711837,84.7,0.0644299030303955,10,1230.2333333333331
